player_id,first_name,last_name,birth_date,birth_city,birth_country,birth_state_province,birth_year,birth_month
8481533,Trevor,Zegras,3/20/2001,Bedford,USA,New York,2001,3
8482142,Jamie,Drysdale,4/8/2002,Toronto,CAN,Ontario,2002,4
8480870,Bo,Groulx,2/6/2000,Rouen,FRA,NA,2000,2
8481815,Bryce,Kindopp,6/14/1999,Lloydminster,CAN,Alberta,1999,6
8482745,Mason,McTavish,1/30/2003,Zurich,CHE,NA,2003,1
8482150,Jacob,Perreault,4/15/2002,Montréal,CAN,Quebec,2002,4
8481530,Brayden,Tracey,5/28/2001,Calgary,CAN,Alberta,2001,5
8481003,Hunter,Drew,10/21/1998,Kingston,CAN,Ontario,1998,10
8480843,Lukas,Dostal,6/22/2000,Brno,CZE,NA,2000,6
8480591,Thomas,Hodges,7/25/1994,Slough,GBR,NA,1994,7
8481754,Nikita,Nesterenko,9/10/2001,Brooklyn,USA,New York,2001,9
8483630,Pavol,Regenda,12/7/1999,Michalovce,SVK,NA,1999,12
8476458,Ryan,Strome,7/11/1993,Mississauga,CAN,Ontario,1993,7
8481563,Drew,Helleson,3/26/2001,Farmington,USA,Minnesota,2001,3
8481605,Jackson,LaCombe,1/9/2001,Eden Prairie,USA,Minnesota,2001,1
8480042,Olle,Eriksson Ek,6/22/1999,Karlstad,SWE,NA,1999,6
8484153,Leo,Carlsson,12/26/2004,Karlstad,SWE,NA,2004,12
8480870,Bo,Groulx,2/6/2000,Rouen,FRA,Quebec,2000,2
8477527,Ross,Johnston,2/18/1994,Charlottetown,CAN,Prince Edward Island,1994,2
8483490,Pavel,Mintyukov,11/25/2003,Moscow,RUS,NA,2003,11
8476617,Tomas,Hyka,3/23/1993,Mlada Boleslav,CZE,NA,1993,3
8475715,Oscar,Lindberg,10/29/1991,Skelleftea,SWE,NA,1991,10
8479650,Vadim,Shipachyov,3/12/1987,Cherepovets,RUS,NA,1987,3
8480727,Zach,Whitecloud,11/28/1996,Brandon,CAN,Manitoba,1996,11
8476861,Oscar,Dansk,2/28/1994,Stockholm,SWE,NA,1994,2
8480263,Dylan,Ferguson,9/20/1998,Lantzville,CAN,British Columbia,1998,9
8475913,Mark,Stone,5/13/1992,Winnipeg,CAN,Manitoba,1992,5
8481486,Jimmy,Schuldt,5/11/1995,Minnetonka,USA,Minnesota,1995,5
8478434,Keegan,Kolesar,4/8/1997,Brandon,CAN,Manitoba,1997,4
8479748,Gage,Quinney,7/29/1995,Las Vegas,USA,Nevada,1995,7
8476987,Jake,Bischoff,7/25/1994,Cambridge,USA,Minnesota,1994,7
8479980,Nicolas,Hague,12/5/1998,Kitchener,CAN,Ontario,1998,12
8477406,Mattias,Janmark,12/8/1992,Danderyd,SWE,NA,1992,12
8474565,Alex,Pietrangelo,1/18/1990,King City,CAN,Ontario,1990,1
8480313,Logan,Thompson,2/25/1997,Calgary,CAN,Alberta,1997,2
8481032,Paul,Cotter,11/16/1999,Canton,USA,Michigan,1999,11
8481604,Pavel,Dorofeyev,10/26/2000,Nizhny Tagil,RUS,NA,2000,10
8479353,Brett,Howden,3/29/1998,Calgary,CAN,Alberta,1998,3
8480259,Ben,Jones,2/26/1999,Waterloo,CAN,Ontario,1999,2
8479991,Jake,Leschyshyn,3/10/1999,Raleigh,USA,North Carolina,1999,3
8480007,Jonas,Rondbjerg,3/31/1999,Horsholm,DNK,NA,1999,3
8481849,Zack,Hayes,4/24/1999,Calgary,CAN,Alberta,1999,4
8481527,Kaedan,Korczak,1/29/2001,Yorkton,CAN,Saskatchewan,2001,1
8482624,Daniil,Miromanov,7/11/1997,Moscow,RUS,NA,1997,7
8481167,Brayden,Pachal,8/23/1999,Estevan,CAN,Saskatchewan,1999,8
8477964,Ivan,Barbashev,12/14/1995,Moscow,RUS,NA,1995,12
8480238,Jiri,Patera,2/24/1999,Praha,CZE,NA,1999,2
8480844,Grigori,Denisenko,6/24/2000,Novosibirsk,RUS,NA,2000,6
8482141,Lukas,Cormier,3/27/2002,Sainte-Marie-de-Kent,CAN,New Brunswick,2002,3
8447414,Richard,Grenier,9/18/1952,Montréal,CAN,Quebec,1952,9
8447740,Lorne,Henning,2/22/1952,Melfort,CAN,Saskatchewan,1952,2
8449932,Bobby,Nystrom,10/10/1952,Stockholm,SWE,NA,1952,10
8448229,Dave,Pulkkinen,5/18/1949,Kapuskasing,CAN,Ontario,1949,5
8449083,Ron,Smith,11/19/1952,Port Hope,CAN,Ontario,1952,11
8449222,Vic,Teal,8/10/1949,St. Catharines,CAN,Ontario,1949,8
8450505,Denis,Potvin,10/29/1953,Ottawa,CAN,Ontario,1953,10
8448725,Walt,Ledingham,10/26/1950,Weyburn,CAN,Saskatchewan,1950,10
8447551,Richie,Hansen,10/30/1955,Bronx,USA,New York,1955,10
8451109,David,Salvian,9/16/1955,Toronto,CAN,Ontario,1955,9
8445611,Mike,Bossy,1/22/1957,Montréal,CAN,Quebec,1957,1
8450314,Stefan,Persson,12/22/1954,Bjurholm,SWE,NA,1954,12
8447949,Mike,Hordy,11/10/1956,Thunder Bay,CAN,Ontario,1956,11
8448403,Anders,Kallur,7/6/1952,Ludvika,SWE,NA,1952,7
8448957,Garth,MacGuigan,2/16/1956,Charlottetown,CAN,Prince Edward Island,1956,2
8451800,Duane,Sutter,3/16/1960,Viking,CAN,Alberta,1960,3
8448361,Randy,Johnston,6/2/1958,Brampton,CAN,Ontario,1958,6
8449713,Ken,Morrow,10/17/1956,Davison,USA,Michigan,1956,10
8451794,Brent,Sutter,6/10/1962,Viking,CAN,Alberta,1962,6
8447169,Greg,Gilbert,1/22/1962,Toronto,CAN,Ontario,1962,1
8447683,Neil,Hawrylin,11/9/1955,Fielding,CAN,Saskatchewan,1955,11
8448370,Tomas,Jonsson,4/12/1960,Falun,SWE,NA,1960,4
8446404,Kevin,Devine,12/9/1954,Toronto,CAN,Ontario,1954,12
8446838,Patrick,Flatley,10/3/1963,Toronto,CAN,Ontario,1963,10
8447503,Mark,Hamway,8/9/1961,Detroit,USA,Michigan,1961,8
8447506,Ron,Handy,1/15/1963,Toronto,CAN,Ontario,1963,1
8447748,Dale,Henry,9/24/1964,Prince Albert,CAN,Saskatchewan,1964,9
8448016,Scott,Howson,4/9/1960,Toronto,CAN,Ontario,1960,4
8448517,Roger,Kortko,2/1/1963,Hafford,CAN,Saskatchewan,1963,2
8451563,Vern,Smith,5/30/1964,Winnipeg,CAN,Manitoba,1964,5
8446084,Neal,Coulter,1/2/1963,Toronto,CAN,Ontario,1963,1
8446289,Brad,Dalgarno,8/11/1967,Vancouver,CAN,British Columbia,1967,8
8447438,Ari,Haanpaa,11/28/1965,Nokia,FIN,NA,1965,11
8448286,Glenn,Johannesen,2/15/1962,North Battleford,CAN,Saskatchewan,1962,2
8449456,Todd,McLellan,10/3/1967,Melville,CAN,Saskatchewan,1967,10
8452278,Michael,Walsh,4/3/1962,New York City,USA,New York,1962,4
8449969,Todd,Okerlund,9/6/1964,Burnsville,USA,Minnesota,1964,9
8452239,David,Volek,8/16/1966,Prague,CZE,NA,1966,8
8450389,Rich,Pilon,4/30/1968,Saskatoon,CAN,Saskatchewan,1968,4
8446023,Dave,Chyzowski,7/11/1971,Edmonton,CAN,Alberta,1971,7
8446734,Shawn,Evans,9/7/1965,Kingston,CAN,Ontario,1965,9
8445823,Shawn,Byram,9/12/1968,Neepawa,CAN,Manitoba,1968,9
8450197,Gregory,Parks,3/25/1967,Edmonton,CAN,Alberta,1967,3
8457971,Scott,Scissons,10/29/1971,Saskatoon,CAN,Saskatchewan,1971,10
8448778,Daniel,Lorenz,12/12/1969,Murrayville,CAN,British Columbia,1969,12
8449115,George,Maneluk,7/25/1967,Winnipeg,CAN,Manitoba,1967,7
8458269,Brad,Turner,5/25/1968,Winnipeg,CAN,Manitoba,1968,5
8458606,Steve,Junker,6/26/1972,Castlegar,CAN,British Columbia,1972,6
8457685,Dan,Plante,10/5/1971,Hayward,USA,Wisconsin,1971,10
8458033,Jason,Simon,3/21/1969,Sarnia,CAN,Ontario,1969,3
8460499,Brett,Lindros,12/2/1975,London,CAN,Ontario,1975,12
8459184,Andrei,Vasilyev,3/30/1972,Voskresensk,RUS,NA,1972,3
8458219,Milan,Tichy,9/22/1969,Plzen,CZE,NA,1969,9
8458992,Jarrett,Deuling,3/4/1974,Vernon,CAN,British Columbia,1974,3
8457174,Michael,Macwilliam,2/14/1967,Burnaby,CAN,British Columbia,1967,2
8456586,Jason,Herter,10/2/1970,Hafford,CAN,Saskatchewan,1970,10
8458283,Nick,Vachon,7/20/1972,Montréal,CAN,Quebec,1972,7
8458632,Mark,Lawrence,1/27/1972,Burlington,CAN,Ontario,1972,1
8459517,Warren,Luhning,7/3/1975,Edmonton,CAN,Alberta,1975,7
8459487,Vladimir,Chebaturkin,4/23/1975,Tyumenostal,RUS,NA,1975,4
8466132,Jeff,Libby,3/1/1974,Waterville,USA,Maine,1974,3
8462215,Ray,Schultz,11/14/1976,Red Deer,CAN,Alberta,1976,11
8462049,Dimitri,Nabokov,1/4/1977,Novosibirsk,RUS,NA,1977,1
8466217,Petr,Mika,2/12/1979,Praha,CZE,NA,1979,2
8465165,Evgeny,Korolev,7/24/1978,Moscow,RUS,NA,1978,7
8465161,Steve,Valiquette,8/20/1977,Etobicoke,CAN,Ontario,1977,8
8467974,Juraj,Kolnik,11/13/1980,Nitra,SVK,NA,1980,11
8465018,Oleg,Kvasha,7/26/1978,Moscow,RUS,NA,1978,7
8467883,Branislav,Mezei,10/8/1980,Nitra,SVK,NA,1980,10
8468481,Rick,DiPietro,9/19/1981,Winthrop,USA,Massachusetts,1981,9
8458939,Alexei,Yashin,11/5/1973,Sverdlovsk,RUS,NA,1973,11
8468101,Radek,Martinek,8/31/1976,Havlickuv Brod,CZE,NA,1976,8
8468003,Justin,Mapletoft,1/11/1981,Lloydminster,CAN,Saskatchewan,1981,1
8467372,Justin,Papineau,1/15/1980,Ottawa,CAN,Ontario,1980,1
8467951,Mattias,Weinhandl,6/1/1980,Ljungby,SWE,NA,1980,6
8468747,Tomi,Pettinen,6/17/1977,Ylojarvi,FIN,NA,1977,6
8470584,Wade,Dubielewicz,1/30/1979,Invermere,CAN,British Columbia,1979,1
8468153,Kevin,Colley,1/4/1979,New Haven,USA,Connecticut,1979,1
8469994,Rob,Collins,3/15/1978,Kitchener,CAN,Ontario,1978,3
8470651,Jeremy,Colliton,1/13/1985,Blackie,CAN,Alberta,1985,1
8469588,Cole,Jarrett,1/4/1983,Sault Ste. Marie,CAN,Ontario,1983,1
8468634,Matt,Koalska,5/16/1980,St. Paul,USA,Minnesota,1980,5
8470659,Masi,Marjamaki,1/16/1985,Pori,FIN,NA,1985,1
8470608,Robert,Nilsson,1/10/1985,Calgary,CAN,Alberta,1985,1
8471360,Steve,Regier,8/31/1984,Edmonton,CAN,Alberta,1984,8
8468682,Ryan,Caldwell,6/15/1981,Deloraine,CAN,Manitoba,1981,6
8469535,Drew,Fata,7/28/1983,Sault Ste. Marie,CAN,Ontario,1983,7
8469510,Matt,Keith,4/11/1983,Edmonton,CAN,Alberta,1983,4
8469484,Matthew,Spiller,2/7/1983,Daysland,CAN,Alberta,1983,2
8474573,Josh,Bailey,10/2/1989,Bowmanville,CAN,Ontario,1989,10
8473905,Sean,Bentivoglio,10/16/1985,Thorold,CAN,Ontario,1985,10
8468884,Mitchell,Fritz,11/24/1980,Osoyoos,CAN,British Columbia,1980,11
8473514,Jesse,Joensuu,10/5/1987,Pori,FIN,NA,1987,10
8472008,Kurtis,Mclean,11/2/1980,Kirkland Lake,CAN,Ontario,1980,11
8473827,Jamie,Fraser,11/17/1985,Sarnia,CAN,Ontario,1985,11
8469919,Thomas,Pock,12/2/1981,Klagenfurt,AUT,NA,1981,12
8470119,Brett,Skinner,6/28/1983,Brandon,CAN,Manitoba,1983,6
8475270,Anton,Klementyev,3/25/1990,Togliatti,RUS,NA,1990,3
8471671,Dustin,Kohn,2/2/1987,Edmonton,CAN,Alberta,1987,2
8474731,Justin,DiBenedetto,8/25/1988,Maple,CAN,Ontario,1988,8
8473456,Rhett,Rakhshani,3/6/1988,Orange,USA,California,1988,3
8476208,Matt,Campanale,2/14/1988,Chester Springs,USA,Pennsylvania,1988,2
8475990,Jamie,Doornbosch,2/1/1990,Scarborough,CAN,Ontario,1990,2
8474063,Mark,Katic,5/9/1989,Porcupine,CAN,Ontario,1989,5
8473611,Shane,Sims,4/30/1988,East Amherst,USA,New York,1988,4
8475156,Mikko,Koskinen,7/18/1988,Vantaa,FIN,NA,1988,7
8474855,Nathan,Lawson,9/29/1983,Calgary,CAN,Alberta,1983,9
8474690,Kevin,Poulin,4/12/1990,Montréal,CAN,Quebec,1990,4
8475231,Casey,Cizikas,2/27/1991,Toronto,CAN,Ontario,1991,2
8474666,David,Ullstrom,4/22/1989,Jonkoping,SWE,NA,1989,4
8475314,Anders,Lee,7/3/1990,Edina,USA,Minnesota,1990,7
8475754,Brock,Nelson,10/15/1991,Warroad,USA,Minnesota,1991,10
8474066,Thomas,Hickey,2/8/1989,Calgary,CAN,Alberta,1989,2
8470153,Pierre-Marc,Bouchard,4/27/1984,Sherbrooke,CAN,Quebec,1984,4
8473504,Cal,Clutterbuck,11/18/1987,Welland,CAN,Ontario,1987,11
8474236,Brett,Gallant,12/28/1988,Summerside,CAN,Prince Edward Island,1988,12
8476765,Mike,Halmo,5/15/1991,Waterloo,CAN,Ontario,1991,5
8476086,Justin,Johnson,5/5/1981,Anchorage,USA,Alaska,1981,5
8476367,John,Persson,5/18/1992,Ostersund,SWE,NA,1992,5
8471299,Peter,Regin,4/16/1986,Herning,DNK,NA,1986,4
8476445,Johan,Sundstrom,9/21/1992,Gothenburg,SWE,NA,1992,9
8476429,Scott,Mayfield,10/14/1992,St. Louis,USA,Missouri,1992,10
8476852,Griffin,Reinhart,1/24/1994,North Vancouver,CAN,British Columbia,1994,1
8476386,Shane,Prince,11/16/1992,Rochester,USA,New York,1992,11
8476917,Adam,Pelech,8/16/1994,Toronto,CAN,Ontario,1994,8
8477506,Ryan,Pulock,10/6/1994,Dauphin,CAN,Manitoba,1994,10
8475234,J-F,Berube,7/13/1991,Repentigny,CAN,Quebec,1991,7
8478445,Mathew,Barzal,5/26/1997,Coquitlam,CAN,British Columbia,1997,5
8477959,Joshua,Ho-Sang,1/22/1996,Toronto,CAN,Ontario,1996,1
8477881,Connor,Jones,8/16/1990,Montrose,CAN,British Columbia,1990,8
8477936,Michael,Dal Colle,6/20/1996,Woodbridge,CAN,Ontario,1996,6
8474586,Jordan,Eberle,5/15/1990,Regina,CAN,Saskatchewan,1990,5
8479206,Tanner,Fritz,8/20/1991,Grande Prairie,CAN,Alberta,1991,8
8480222,Sebastian,Aho,2/17/1996,Umea,SWE,NA,1996,2
8478367,Cole,Bardreau,7/22/1993,Fairport,USA,New York,1993,7
8479526,Otto,Koivula,9/1/1998,Nokia,FIN,NA,1998,9
8476419,Jean-Gabriel,Pageau,11/11/1992,Ottawa,CAN,Ontario,1992,11
8480789,Oliver,Wahlstrom,6/13/2000,Portland,USA,Maine,2000,6
8480865,Noah,Dobson,1/7/2000,Summerside,CAN,Prince Edward Island,2000,1
8478009,Ilya,Sorokin,8/4/1995,Mezhdurechensk,RUS,NA,1995,8
8480306,Grant,Hutton,7/25/1995,Carmel,USA,Indiana,1995,7
8480071,Robin,Salo,10/13/1998,Espoo,FIN,NA,1998,10
8482207,William,Dufour,1/28/2002,Québec,CAN,Quebec,2002,1
8480242,Arnaud,Durandeau,1/14/1999,Montréal,CAN,Quebec,1999,1
8481601,Simon,Holmstrom,5/24/2001,Tranas,SWE,NA,2001,5
8481541,Samuel,Bolduc,12/9/2000,Laval,CAN,Quebec,2000,12
8478450,Parker,Wotherspoon,8/24/1997,Surrey,CAN,British Columbia,1997,8
8482665,Matty,Beniers,11/5/2002,Hingham,USA,Massachusetts,2002,11
8475768,Jaden,Schwartz,6/25/1992,Wilcox,CAN,Saskatchewan,1992,6
8477505,Alex,Wennberg,9/22/1994,Stockholm,SWE,NA,1994,9
8478407,Vince,Dunn,10/29/1996,Mississauga,CAN,Ontario,1996,10
8478916,Joey,Daccord,8/19/1996,Boston,USA,Massachusetts,1996,8
8476904,Chris,Driedger,5/18/1994,Winnipeg,CAN,Manitoba,1994,5
8477416,Oliver,Bjorkstrand,4/10/1995,Herning,DNK,NA,1995,4
8481789,Tye,Kartye,4/30/2001,Kingston,CAN,Ontario,2001,4
8483524,Shane,Wright,1/5/2004,Burlington,CAN,Ontario,2004,1
8479977,Kailer,Yamamoto,9/29/1998,Spokane,USA,Washington,1998,9
8445736,Paul,Broten,10/27/1965,Roseau,USA,Minnesota,1965,10
8458970,Jarkko,Varvio,4/28/1972,Tampere,FIN,NA,1972,4
8456756,Duane,Joyce,5/5/1965,Pembroke,USA,Massachusetts,1965,5
8458602,Zac,Boyer,10/25/1971,Inuvik,CAN,Northwest Territories,1971,10
8457801,Travis,Richards,3/22/1970,Robbinsdale,USA,Minnesota,1970,3
8458588,Mike,Torchia,2/23/1972,Toronto,CAN,Ontario,1972,2
8459024,Jere,Lehtinen,6/24/1973,Espoo,FIN,NA,1973,6
8459663,Jordan,Willis,2/28/1975,Kincardine,CAN,Ontario,1975,2
8456926,Marc,Labelle,12/20/1969,Maniwaki,CAN,Quebec,1969,12
8459489,Jeffrey,Mitchell,5/16/1975,Detroit,USA,Michigan,1975,5
8464714,Keith,Aldridge,7/20/1973,Detroit,USA,Michigan,1973,7
8466186,Roman,Lyashenko,5/2/1979,Murmansk,RUS,NA,1979,5
8467468,Pavel,Patera,9/6/1971,Kladno,CZE,NA,1971,9
8466209,Steve,Gainey,1/26/1979,Montréal,CAN,Quebec,1979,1
8466403,Greg,Leeb,5/31/1977,Red Deer,CAN,Alberta,1977,5
8458658,David,Oliver,4/17/1971,Sechelt,CAN,British Columbia,1971,4
8468406,Gavin,Morgan,7/9/1976,Scarborough,CAN,Ontario,1976,7
8467969,Mathias,Tjarnqvist,4/15/1979,Umea,SWE,NA,1979,4
8467594,Jeff,MacMillan,3/30/1979,Durham,CAN,Ontario,1979,3
8468712,Lubomir,Sekeras,11/18/1968,Trencin,SVK,NA,1968,11
8470629,Vojtech,Polak,6/27/1985,Ostrov Nad Ohri,CZE,NA,1985,6
8468548,Joel,Lundqvist,3/2/1982,Are,SWE,NA,1982,3
8470266,Tobias,Stephan,1/21/1984,Zurich,CHE,NA,1984,1
8471265,Raymond,Sawada,2/19/1985,Richmond,CAN,British Columbia,1985,2
8471807,Tom,Wandell,1/29/1987,Sodertalje,SWE,NA,1987,1
8473582,Ivan,Vishnevskiy,2/18/1988,Barnaul,RUS,NA,1988,2
8474488,Matt,Climie,2/11/1983,Leduc,CAN,Alberta,1983,2
8468489,Brent,Krahn,4/2/1982,Winnipeg,CAN,Manitoba,1982,4
8473994,Jamie,Benn,7/18/1989,Victoria,CAN,British Columbia,1989,7
8471738,Perttu,Lindgren,8/26/1987,Tampere,FIN,NA,1987,8
8470777,Francis,Wathier,12/7/1984,St. Isidore,CAN,Ontario,1984,12
8469798,Maxime,Fortunus,7/28/1983,Longueuil,CAN,Quebec,1983,7
8469480,Jeff,Woywitka,9/1/1983,Vermilion,CAN,Alberta,1983,9
8471474,Travis,Morin,1/9/1984,Minneapolis,USA,Minnesota,1984,1
8471352,Jake,Dowell,3/4/1985,Eau Claire,USA,Wisconsin,1985,3
8475173,Scott,Glennie,2/22/1991,Oakville,CAN,Ontario,1991,2
8476846,Cristopher,Nilstorp,2/16/1984,Malmo,SWE,NA,1984,2
8475310,Curtis,McKenzie,2/22/1991,Golden,CAN,British Columbia,1991,2
8475896,Brendan,Ranford,5/3/1992,Edmonton,CAN,Alberta,1992,5
8476889,Radek,Faksa,1/9/1994,Vitkov,CZE,NA,1994,1
8475730,Stephen,Johns,4/18/1992,Ellwood City,USA,Pennsylvania,1992,4
8476902,Esa,Lindell,5/23/1994,Vantaa,FIN,NA,1994,5
8476471,Mark,McNeill,2/22/1993,Langley,CAN,British Columbia,1993,2
8477945,Julius,Honka,12/3/1995,Jyväskylä,FIN,NA,1995,12
8477471,Dillon,Heatherington,5/9/1995,Calgary,CAN,Alberta,1995,5
8470760,Marc,Methot,6/21/1985,Ottawa,CAN,Ontario,1985,6
8478449,Roope,Hintz,11/17/1996,Tampere,FIN,NA,1996,11
8480769,Joel,L'Esperance,8/18/1995,Brighton,USA,Michigan,1995,8
8475692,Mats,Zuccarello,9/1/1987,Oslo,NOR,NA,1987,9
8479945,Gavin,Bayreuther,5/12/1994,Canaan,USA,New Hampshire,1994,5
8479416,Ben,Gleason,3/25/1998,Ortonville,USA,Michigan,1998,3
8480036,Miro,Heiskanen,7/18/1999,Espoo,FIN,NA,1999,7
8479016,Landon ,Bow,8/24/1995,St. Albert,CAN,Alberta,1995,8
8479381,Nick,Caamano,9/7/1998,Ancaster,CAN,Ontario,1998,9
8480027,Jason,Robertson,7/22/1999,Arcadia,USA,California,1999,7
8481581,Thomas,Harley,8/19/2001,Syracuse,USA,New York,2001,8
8479979,Jake,Oettinger,12/18/1998,Lakeville,USA,Minnesota,1998,12
8480848,Ty,Dellandrea,7/21/2000,Port Perry,CAN,Ontario,2000,7
8478528,Tanner,Kero,7/24/1992,Hancock,USA,Michigan,1992,7
8480988,Riley,Damiani,3/20/2000,Mississauga,CAN,Ontario,2000,3
8479518,Fredrik,Karlström,1/12/1998,Stockholm,SWE,NA,1998,1
8479362,Riley,Tufte,4/10/1998,Coon Rapids,USA,Minnesota,1998,4
8481712,Matej,Blumel,5/31/2000,Tabor,CZE,NA,2000,5
8482740,Wyatt,Johnston,5/14/2003,Toronto,CAN,Ontario,2003,5
8480878,Nils,Lundkvist,7/27/2000,Pitea,SWE,NA,2000,7
8483575,Matt,Murray,2/2/1998,St. Albert,CAN,Alberta,1998,2
8478449,Roope,Hintz,11/17/1996,Nokia,FIN,NA,1996,11
8456127,Parris,Duffus,1/27/1970,Denver,USA,Colorado,1970,1
8460912,Sean,Gagnon,9/11/1973,Sault Ste. Marie,CAN,Ontario,1973,9
8455413,Mika,Alatalo,6/11/1971,Oulu,FIN,NA,1971,6
8466039,Jean-Guy,Trudel,10/18/1975,Cadillac,CAN,Quebec,1975,10
8466443,Radoslav,Suchy,4/7/1976,Kezmarok,SVK,NA,1976,4
8467926,Brad,Ralph,10/17/1980,Ottawa,CAN,Ontario,1980,10
8467843,David,Cullen,12/30/1976,St. Catharines,CAN,Ontario,1976,12
8467944,Jason,Jaspers,4/8/1981,Thunder Bay,CAN,Ontario,1981,4
8460733,Tyson,Nash,3/11/1975,Edmonton,CAN,Alberta,1975,3
8466225,Ivan,Novoseltsev,1/23/1979,Golitsino,RUS,NA,1979,1
8470559,Mike,Stutzel,2/28/1979,Victoria,CAN,British Columbia,1979,2
8468107,Goran,Bezina,3/21/1980,Split,HRV,NA,1980,3
8468566,Yanick,Lehoux,4/8/1982,Montréal,CAN,Quebec,1982,4
8470088,Matt,Jones,8/8/1983,Downers Grove,USA,Illinois,1983,8
8470263,David,Leneveu,5/23/1983,Fernie,CAN,British Columbia,1983,5
8472418,Patrick,Fischer,9/6/1975,Zug,CHE,NA,1975,9
8471263,Enver,Lisin,4/22/1986,Moscow,RUS,NA,1986,4
8469143,Travis,Roche,6/17/1978,Grande Cache,CAN,Alberta,1978,6
8467486,Mike,Morrison,7/11/1979,Medford,USA,Massachusetts,1979,7
8467137,Pete,Vandermeer,10/14/1975,Red Deer,CAN,Alberta,1975,10
8468647,Craig,Weller,3/17/1981,Calgary,CAN,Alberta,1981,3
8471334,Alexander,Nikulin,8/25/1985,Perm,RUS,NA,1985,8
8470072,Petr,Prucha,9/14/1982,Chrudim,CZE,NA,1982,9
8473632,Josh,Tordjman,1/11/1985,Montréal,CAN,Quebec,1985,1
8471895,Shaun,Heshka,7/30/1985,Melville,CAN,Saskatchewan,1985,7
8468484,Rostislav,Klesla,3/21/1982,Novy Jicin,CZE,NA,1982,3
8471680,Gilbert,Brule,1/1/1987,Edmonton,CAN,Alberta,1987,1
8476206,Andy,Miele,4/15/1988,Grosse Pointe Woods,USA,Michigan,1988,4
8471821,Matt,Watkins,11/22/1986,Aylesbury,CAN,Saskatchewan,1986,11
8475182,David,Rundblad,10/8/1990,Lycksele,SWE,NA,1990,10
8475771,Mark,Visentin,8/7/1992,Hamilton,CAN,Ontario,1992,8
8447020,Dick,Irvin,1892-07-19,Hamilton,CAN,Ontario,1892,7
8447771,Gord,McFarlane,7/18/1901,Snow Lake,CAN,Manitoba,1901,7
8449251,Art,Townsend,10/9/1905,Souris,CAN,Manitoba,1905,10
8449253,Bob,Trapp,1899-12-16,Pembroke,CAN,Ontario,1899,12
8450013,Hugh,Lehman,1885-10-27,Pembroke,CAN,Ontario,1885,10
8445189,Cecil,Browne,1896-02-13,St. James,CAN,Manitoba,1896,2
8449156,Barney,Stanley,1893-01-01,Paisley,CAN,Ontario,1893,1
8446891,Val,Hoffinger,1/1/1901,Seltz,RUS,NA,1901,1
8449220,Ralph,Taylor,10/2/1905,Toronto,CAN,Ontario,1905,10
8449966,Charlie,Gardiner,12/31/1904,Edinburgh,GBR,NA,1904,12
8445288,Bobby,Burns,4/4/1905,Gore Bay,CAN,Ontario,1905,4
8446617,Johnny,Gottselig,6/24/1905,Odessa,UKR,NA,1905,6
8447609,Mush,March,10/18/1908,Silton,CAN,Saskatchewan,1908,10
8447018,Frank,Ingram,9/17/1907,Craven,CAN,Saskatchewan,1907,9
8449126,Art,Somers,1/19/1902,Winnipeg,CAN,Manitoba,1902,1
8444855,Clarence,Abel,5/28/1900,Sault Ste. Marie,USA,Michigan,1900,5
8445127,Helge,Bostrom,1894-01-09,Gimli,CAN,Manitoba,1894,1
8445885,Vic,Desjardins,7/4/1900,Sault Ste. Marie,USA,Michigan,1900,7
8449306,Ed,Vokes,5/27/1909,Quill Lake,CAN,Saskatchewan,1909,5
8446901,Lou,Holmes,1/29/1911,Rushall,GBR,NA,1911,1
8449232,Paul,Thompson,11/2/1906,Calgary,CAN,Alberta,1906,11
8445742,Art,Coulter,5/31/1909,Winnipeg,CAN,Manitoba,1909,5
8449003,Pat,Shea,10/29/1912,Potlatch,USA,Idaho,1912,10
8450173,Clarence,Verot,7/11/1906,Cambridge,USA,Massachusetts,1906,7
8447770,Don,McFadyen,3/24/1907,Crossfield,CAN,Alberta,1907,3
8449464,Art,Wiebe,9/28/1912,Rosthern,CAN,Saskatchewan,1912,9
8447469,Jack,Leswick,1/1/1910,Saskatoon,CAN,Saskatchewan,1910,1
8450158,Thomas,Coulter,4/21/1911,Winnipeg,CAN,Manitoba,1911,4
8447511,Norm,Locking,5/24/1911,Owen Sound,CAN,Ontario,1911,5
8447167,Ernest,Kenny,8/20/1907,Vermilion,CAN,Alberta,1907,8
8448076,Eddie,Ouellette,3/9/1911,Ottawa,CAN,Ontario,1911,3
8445165,Milt,Brink,11/26/1910,Hibbing,USA,Minnesota,1910,11
8449205,Al,Suomi,10/29/1913,Eveleth,USA,Minnesota,1913,10
8447222,Ike,Klingbeil,11/3/1908,Hancock,USA,Michigan,1908,11
8447327,Benjamin,LaPrairie,10/20/1911,Sault Ste. Marie,USA,Michigan,1911,10
8448791,Butch,Schaeffer,11/7/1911,Hinkley,USA,Minnesota,1911,11
8444864,Rudy,Ahlin,12/13/1908,Eveleth,USA,Minnesota,1908,12
8445523,Bert,Connelly,4/22/1909,Montréal,CAN,Quebec,1909,4
8445838,Cully,Dahlstrom,7/3/1912,Minneapolis,USA,Minnesota,1912,7
8446695,Oscar,Hanson,12/27/1909,Camrose,CAN,Alberta,1909,12
8446853,Vic,Heyliger,9/26/1919,Boston,USA,Massachusetts,1919,9
