team_code,season,position_type,player_id,headshot,first_name,last_name,sweater_number,position_code,shoots_catches,height_in_inches,weight_in_pounds,height_in_centimeters,weight_in_kilograms,birth_date,birth_city,birth_country,birth_state_province
OTT,19971998,forwards,8465090,https://assets.nhle.com/mugs/nhl/19971998/OTT/8465090.png,Andreas,Dackell,24,R,R,71,192,180,87,12/29/1972,Gavle,SWE,NA
OTT,19971998,forwards,8459423,https://assets.nhle.com/mugs/nhl/19971998/OTT/8459423.png,Alexandre,Daigle,9,R,L,72,204,183,93,2/7/1975,Montréal,CAN,Quebec
OTT,19971998,forwards,8458516,https://assets.nhle.com/mugs/nhl/19971998/OTT/8458516.png,Pat,Falloon,17,R,R,71,200,180,91,9/22/1972,Foxwarren,CAN,Manitoba
OTT,19971998,forwards,8458645,https://assets.nhle.com/mugs/nhl/19971998/OTT/8458645.png,Bruce,Gardiner,25,R,R,73,193,185,88,2/11/1972,Barrie,CAN,Ontario
OTT,19971998,forwards,8466148,https://assets.nhle.com/mugs/nhl/19971998/OTT/8466148.png,Marian,Hossa,81,R,L,73,207,185,94,1/12/1979,Stará Lubovna,SVK,NA
OTT,19971998,forwards,8458888,https://assets.nhle.com/mugs/nhl/19971998/OTT/8458888.png,Denny,Lambert,27,L,L,71,211,180,96,1/7/1970,Wawa,CAN,Ontario
OTT,19971998,forwards,8457297,https://assets.nhle.com/mugs/nhl/19971998/OTT/8457297.png,Shawn,McEachern,17,L,L,71,200,180,91,2/28/1969,Waltham,USA,Massachusetts
OTT,19971998,forwards,8460545,https://assets.nhle.com/mugs/nhl/19971998/OTT/8460545.png,Chris,Murray,15,R,R,74,209,188,95,10/25/1974,Port Hardy,CAN,British Columbia
OTT,19971998,forwards,8459492,https://assets.nhle.com/mugs/nhl/19971998/OTT/8459492.png,Vinny,Prospal,20,C,L,74,191,188,87,2/17/1975,České Budějovice,CZE,NA
OTT,19971998,forwards,8452147,https://assets.nhle.com/mugs/nhl/19971998/OTT/8452147.png,Shaun,Van Allen,22,C,L,73,206,185,93,8/29/1967,Calgary,CAN,Alberta
OTT,19971998,forwards,8452148,https://assets.nhle.com/mugs/nhl/19971998/OTT/8452148.png,Dennis,Vial,40,L,L,73,220,185,100,4/10/1969,Sault Ste. Marie,CAN,Ontario
OTT,19971998,forwards,8458939,https://assets.nhle.com/mugs/nhl/19971998/OTT/8458939.png,Alexei,Yashin,79,C,R,75,218,191,99,11/5/1973,Sverdlovsk,RUS,NA
OTT,19971998,forwards,8458485,https://assets.nhle.com/mugs/nhl/19971998/OTT/8458485.png,Jason,Zent,38,L,L,71,208,180,94,4/15/1971,Buffalo,USA,New York
OTT,19971998,forwards,8458991,https://assets.nhle.com/mugs/nhl/19971998/OTT/8458991.png,Sergei,Zholtok,9,C,R,73,197,185,89,12/2/1972,Riga,LVA,NA
OTT,19971998,defensemen,8459449,https://assets.nhle.com/mugs/nhl/19971998/OTT/8459449.png,Radim,Bicanek,32,D,L,73,212,185,96,1/18/1975,Uherské Hradiste,CZE,NA
OTT,19971998,defensemen,8460747,https://assets.nhle.com/mugs/nhl/19971998/OTT/8460747.png,Per,Gustafsson,4,D,L,74,196,188,89,6/4/1970,Oskarshamn,SWE,NA
OTT,19971998,defensemen,8456595,https://assets.nhle.com/mugs/nhl/19971998/OTT/8456595.png,Sean,Hill,6,D,R,72,204,183,93,2/14/1970,Duluth,USA,Minnesota
OTT,19971998,defensemen,8458585,https://assets.nhle.com/mugs/nhl/19971998/OTT/8458585.png,Igor,Kravchuk,29,D,L,73,215,185,98,9/13/1966,Ufa,RUS,NA
OTT,19971998,defensemen,8458805,https://assets.nhle.com/mugs/nhl/19971998/OTT/8458805.png,Janne,Laukkanen,23,D,L,73,187,185,85,3/19/1970,Lahti,FIN,NA
OTT,19971998,defensemen,8460520,https://assets.nhle.com/mugs/nhl/19971998/OTT/8460520.png,Stan,Neckar,2,D,L,73,214,185,97,12/22/1975,České Budějovice,CZE,NA
OTT,19971998,defensemen,8464956,https://assets.nhle.com/mugs/nhl/19971998/OTT/8464956.png,Chris,Phillips,4,D,L,75,219,191,99,3/9/1978,Calgary,CAN,Alberta
OTT,19971998,defensemen,8457681,https://assets.nhle.com/mugs/nhl/19971998/OTT/8457681.png,Lance,Pitlick,2,D,R,72,205,183,93,11/5/1967,Minneapolis,USA,Minnesota
OTT,19971998,defensemen,8462033,https://assets.nhle.com/mugs/nhl/19971998/OTT/8462033.png,Wade,Redden,6,D,L,74,205,188,93,6/12/1977,Lloydminster,CAN,Saskatchewan
OTT,19971998,defensemen,8458468,https://assets.nhle.com/mugs/nhl/19971998/OTT/8458468.png,Jason,York,25,D,R,74,202,188,92,5/20/1970,Nepean,CAN,Ontario
OTT,19971998,goalies,8457791,https://assets.nhle.com/mugs/nhl/19971998/OTT/8457791.png,Damian,Rhodes,1,G,L,71,195,180,88,5/28/1969,St. Paul,USA,Minnesota
OTT,19971998,goalies,8451837,https://assets.nhle.com/mugs/nhl/19971998/OTT/8451837.png,Ron,Tugnutt,31,G,L,71,165,180,75,10/22/1967,Scarborough,CAN,Ontario
OTT,19981999,forwards,8460621,https://assets.nhle.com/mugs/nhl/19981999/OTT/8460621.png,Daniel,Alfredsson,11,R,R,71,203,180,92,12/11/1972,Gothenburg,SWE,NA
OTT,19981999,forwards,8466249,https://assets.nhle.com/mugs/nhl/19981999/OTT/8466249.png,Magnus,Arvedson,21,L,R,74,198,188,90,11/25/1971,Karlstad,SWE,NA
OTT,19981999,forwards,8445424,https://assets.nhle.com/mugs/nhl/19981999/OTT/8445424.png,Bill,Berg,18,L,L,73,205,185,93,10/21/1967,St. Catharines,CAN,Ontario
OTT,19981999,forwards,8460105,https://assets.nhle.com/mugs/nhl/19981999/OTT/8460105.png,Radek,Bonk,14,C,L,74,210,188,95,1/9/1976,Krnov,CZE,NA
OTT,19981999,forwards,8455752,https://assets.nhle.com/mugs/nhl/19981999/OTT/8455752.png,Viacheslav,Butsayev,22,C,L,74,220,188,100,6/13/1970,Togliatti,RUS,NA
OTT,19981999,forwards,8458508,https://assets.nhle.com/mugs/nhl/19981999/OTT/8458508.png,Philip,Crowe,26,R,R,74,225,188,102,4/14/1970,Red Deer,CAN,Alberta
OTT,19981999,forwards,8465090,https://assets.nhle.com/mugs/nhl/19981999/OTT/8465090.png,Andreas,Dackell,24,R,R,71,192,180,87,12/29/1972,Gavle,SWE,NA
OTT,19981999,forwards,8456087,https://assets.nhle.com/mugs/nhl/19981999/OTT/8456087.png,Ted,Donato,40,L,L,70,189,178,86,4/28/1969,Boston,USA,Massachusetts
OTT,19981999,forwards,8446675,https://assets.nhle.com/mugs/nhl/19981999/OTT/8446675.png,Nelson,Emerson,19,R,R,70,180,178,82,8/17/1967,Hamilton,CAN,Ontario
OTT,19981999,forwards,8458645,https://assets.nhle.com/mugs/nhl/19981999/OTT/8458645.png,Bruce,Gardiner,25,R,R,73,193,185,88,2/11/1972,Barrie,CAN,Ontario
OTT,19981999,forwards,8466148,https://assets.nhle.com/mugs/nhl/19981999/OTT/8466148.png,Marian,Hossa,81,R,L,73,207,185,94,1/12/1979,Stará Lubovna,SVK,NA
OTT,19981999,forwards,8458650,https://assets.nhle.com/mugs/nhl/19981999/OTT/8458650.png,Andreas,Johansson,21,L,L,72,203,183,92,5/19/1973,Hofors,SWE,NA
OTT,19981999,forwards,8448764,https://assets.nhle.com/mugs/nhl/19981999/OTT/8448764.png,Stephen,Leach,27,R,R,71,199,180,90,1/16/1966,Cambridge,USA,Massachusetts
OTT,19981999,forwards,8460484,https://assets.nhle.com/mugs/nhl/19981999/OTT/8460484.png,Steve,Martins,36,C,L,69,185,175,84,4/13/1972,Gatineau,CAN,Quebec
OTT,19981999,forwards,8457297,https://assets.nhle.com/mugs/nhl/19981999/OTT/8457297.png,Shawn,McEachern,17,L,L,71,200,180,91,2/28/1969,Waltham,USA,Massachusetts
OTT,19981999,forwards,8460545,https://assets.nhle.com/mugs/nhl/19981999/OTT/8460545.png,Chris,Murray,15,R,R,74,209,188,95,10/25/1974,Port Hardy,CAN,British Columbia
OTT,19981999,forwards,8458658,https://assets.nhle.com/mugs/nhl/19981999/OTT/8458658.png,David,Oliver,28,R,R,72,197,183,89,4/17/1971,Sechelt,CAN,British Columbia
OTT,19981999,forwards,8459492,https://assets.nhle.com/mugs/nhl/19981999/OTT/8459492.png,Vinny,Prospal,20,C,L,74,191,188,87,2/17/1975,České Budějovice,CZE,NA
OTT,19981999,forwards,8458575,https://assets.nhle.com/mugs/nhl/19981999/OTT/8458575.png,Yves,Sarault,12,L,L,73,190,185,86,12/23/1972,Valleyfield,CAN,Quebec
OTT,19981999,forwards,8452147,https://assets.nhle.com/mugs/nhl/19981999/OTT/8452147.png,Shaun,Van Allen,22,C,L,73,206,185,93,8/29/1967,Calgary,CAN,Alberta
OTT,19981999,forwards,8458939,https://assets.nhle.com/mugs/nhl/19981999/OTT/8458939.png,Alexei,Yashin,79,C,R,75,218,191,99,11/5/1973,Sverdlovsk,RUS,NA
OTT,19981999,defensemen,8459449,https://assets.nhle.com/mugs/nhl/19981999/OTT/8459449.png,Radim,Bicanek,32,D,L,73,212,185,96,1/18/1975,Uherské Hradiste,CZE,NA
OTT,19981999,defensemen,8456455,https://assets.nhle.com/mugs/nhl/19981999/OTT/8456455.png,John,Gruden,17,D,L,72,205,183,93,6/4/1970,Virginia,USA,Minnesota
OTT,19981999,defensemen,8458585,https://assets.nhle.com/mugs/nhl/19981999/OTT/8458585.png,Igor,Kravchuk,29,D,L,73,215,185,98,9/13/1966,Ufa,RUS,NA
OTT,19981999,defensemen,8458805,https://assets.nhle.com/mugs/nhl/19981999/OTT/8458805.png,Janne,Laukkanen,23,D,L,73,187,185,85,3/19/1970,Lahti,FIN,NA
OTT,19981999,defensemen,8460520,https://assets.nhle.com/mugs/nhl/19981999/OTT/8460520.png,Stan,Neckar,2,D,L,73,214,185,97,12/22/1975,České Budějovice,CZE,NA
OTT,19981999,defensemen,8464956,https://assets.nhle.com/mugs/nhl/19981999/OTT/8464956.png,Chris,Phillips,4,D,L,75,219,191,99,3/9/1978,Calgary,CAN,Alberta
OTT,19981999,defensemen,8457681,https://assets.nhle.com/mugs/nhl/19981999/OTT/8457681.png,Lance,Pitlick,2,D,R,72,205,183,93,11/5/1967,Minneapolis,USA,Minnesota
OTT,19981999,defensemen,8462033,https://assets.nhle.com/mugs/nhl/19981999/OTT/8462033.png,Wade,Redden,6,D,L,74,205,188,93,6/12/1977,Lloydminster,CAN,Saskatchewan
OTT,19981999,defensemen,8465202,https://assets.nhle.com/mugs/nhl/19981999/OTT/8465202.png,Sami,Salo,6,D,R,75,215,191,98,9/2/1974,Turku,FIN,NA
OTT,19981999,defensemen,8458986,https://assets.nhle.com/mugs/nhl/19981999/OTT/8458986.png,Patrick,Traverse,27,D,L,76,210,193,95,3/14/1974,Montréal,CAN,Quebec
OTT,19981999,defensemen,8458468,https://assets.nhle.com/mugs/nhl/19981999/OTT/8458468.png,Jason,York,25,D,R,74,202,188,92,5/20/1970,Nepean,CAN,Ontario
OTT,19981999,goalies,8457791,https://assets.nhle.com/mugs/nhl/19981999/OTT/8457791.png,Damian,Rhodes,1,G,L,71,195,180,88,5/28/1969,St. Paul,USA,Minnesota
OTT,19981999,goalies,8451837,https://assets.nhle.com/mugs/nhl/19981999/OTT/8451837.png,Ron,Tugnutt,31,G,L,71,165,180,75,10/22/1967,Scarborough,CAN,Ontario
OTT,19992000,forwards,8460621,https://assets.nhle.com/mugs/nhl/19992000/OTT/8460621.png,Daniel,Alfredsson,11,R,R,71,203,180,92,12/11/1972,Gothenburg,SWE,NA
OTT,19992000,forwards,8466249,https://assets.nhle.com/mugs/nhl/19992000/OTT/8466249.png,Magnus,Arvedson,21,L,R,74,198,188,90,11/25/1971,Karlstad,SWE,NA
OTT,19992000,forwards,8460105,https://assets.nhle.com/mugs/nhl/19992000/OTT/8460105.png,Radek,Bonk,14,C,L,74,210,188,95,1/9/1976,Krnov,CZE,NA
OTT,19992000,forwards,8455752,https://assets.nhle.com/mugs/nhl/19992000/OTT/8455752.png,Viacheslav,Butsayev,22,C,L,74,220,188,100,6/13/1970,Togliatti,RUS,NA
OTT,19992000,forwards,8465090,https://assets.nhle.com/mugs/nhl/19992000/OTT/8465090.png,Andreas,Dackell,24,R,R,71,192,180,87,12/29/1972,Gavle,SWE,NA
OTT,19992000,forwards,8446423,https://assets.nhle.com/mugs/nhl/19992000/OTT/8446423.png,Kevin,Dineen,11,R,R,71,190,180,86,10/28/1963,Quebec City,CAN,Quebec
OTT,19992000,forwards,8459545,https://assets.nhle.com/mugs/nhl/19992000/OTT/8459545.png,John,Emmons,23,C,L,72,185,183,84,8/17/1974,San Jose,USA,California
OTT,19992000,forwards,8467370,https://assets.nhle.com/mugs/nhl/19992000/OTT/8467370.png,Mike,Fisher,12,C,R,73,216,185,98,6/5/1980,Peterborough,CAN,Ontario
OTT,19992000,forwards,8460654,https://assets.nhle.com/mugs/nhl/19992000/OTT/8460654.png,Colin,Forbes,36,L,L,75,220,191,100,2/16/1976,New Westminster,CAN,British Columbia
OTT,19992000,forwards,8458645,https://assets.nhle.com/mugs/nhl/19992000/OTT/8458645.png,Bruce,Gardiner,25,R,R,73,193,185,88,2/11/1972,Barrie,CAN,Ontario
OTT,19992000,forwards,8466148,https://assets.nhle.com/mugs/nhl/19992000/OTT/8466148.png,Marian,Hossa,81,R,L,73,207,185,94,1/12/1979,Stará Lubovna,SVK,NA
OTT,19992000,forwards,8456760,https://assets.nhle.com/mugs/nhl/19992000/OTT/8456760.png,Joe,Juneau,90,C,L,72,193,183,88,1/5/1968,Pont-Rouge,CAN,Quebec
OTT,19992000,forwards,8460484,https://assets.nhle.com/mugs/nhl/19992000/OTT/8460484.png,Steve,Martins,36,C,L,69,185,175,84,4/13/1972,Gatineau,CAN,Quebec
OTT,19992000,forwards,8457297,https://assets.nhle.com/mugs/nhl/19992000/OTT/8457297.png,Shawn,McEachern,17,L,L,71,200,180,91,2/28/1969,Waltham,USA,Massachusetts
OTT,19992000,forwards,8449607,https://assets.nhle.com/mugs/nhl/19992000/OTT/8449607.png,Kevin,Miller,28,C,R,71,190,180,86,9/2/1965,Lansing,USA,Michigan
OTT,19992000,forwards,8459492,https://assets.nhle.com/mugs/nhl/19992000/OTT/8459492.png,Vinny,Prospal,20,C,L,74,191,188,87,2/17/1975,České Budějovice,CZE,NA
OTT,19992000,forwards,8460639,https://assets.nhle.com/mugs/nhl/19992000/OTT/8460639.png,Andre,Roy,27,R,L,76,229,193,104,2/8/1975,Port Chester,USA,New York
OTT,19992000,forwards,8458575,https://assets.nhle.com/mugs/nhl/19992000/OTT/8458575.png,Yves,Sarault,12,L,L,73,190,185,86,12/23/1972,Valleyfield,CAN,Quebec
OTT,19992000,forwards,8467425,https://assets.nhle.com/mugs/nhl/19992000/OTT/8467425.png,Petr,Schastlivy,27,L,L,73,204,185,93,4/18/1979,Yaroslavl,RUS,NA
OTT,19992000,forwards,8452147,https://assets.nhle.com/mugs/nhl/19992000/OTT/8452147.png,Shaun,Van Allen,22,C,L,73,206,185,93,8/29/1967,Calgary,CAN,Alberta
OTT,19992000,forwards,8458477,https://assets.nhle.com/mugs/nhl/19992000/OTT/8458477.png,Rob,Zamuner,17,L,L,75,201,191,91,9/17/1969,Oakville,CAN,Ontario
OTT,19992000,defensemen,8446435,https://assets.nhle.com/mugs/nhl/19992000/OTT/8446435.png,Bobby,Dollas,4,D,L,74,212,188,96,1/31/1965,Montréal,CAN,Quebec
OTT,19992000,defensemen,8465222,https://assets.nhle.com/mugs/nhl/19992000/OTT/8465222.png,Erich,Goldmann,59,D,L,75,196,191,89,4/7/1976,Dingolfing,DEU,NA
OTT,19992000,defensemen,8456455,https://assets.nhle.com/mugs/nhl/19992000/OTT/8456455.png,John,Gruden,17,D,L,72,205,183,93,6/4/1970,Virginia,USA,Minnesota
OTT,19992000,defensemen,8458585,https://assets.nhle.com/mugs/nhl/19992000/OTT/8458585.png,Igor,Kravchuk,29,D,L,73,215,185,98,9/13/1966,Ufa,RUS,NA
OTT,19992000,defensemen,8458805,https://assets.nhle.com/mugs/nhl/19992000/OTT/8458805.png,Janne,Laukkanen,23,D,L,73,187,185,85,3/19/1970,Lahti,FIN,NA
OTT,19992000,defensemen,8448740,https://assets.nhle.com/mugs/nhl/19992000/OTT/8448740.png,Grant,Ledyard,3,D,L,74,195,188,88,11/19/1961,Winnipeg,CAN,Manitoba
OTT,19992000,defensemen,8464956,https://assets.nhle.com/mugs/nhl/19992000/OTT/8464956.png,Chris,Phillips,4,D,L,75,219,191,99,3/9/1978,Calgary,CAN,Alberta
OTT,19992000,defensemen,8466353,https://assets.nhle.com/mugs/nhl/19992000/OTT/8466353.png,Karel,Rachunek,28,D,R,74,220,188,100,8/27/1979,Zlin,CZE,NA
OTT,19992000,defensemen,8462033,https://assets.nhle.com/mugs/nhl/19992000/OTT/8462033.png,Wade,Redden,6,D,L,74,205,188,93,6/12/1977,Lloydminster,CAN,Saskatchewan
OTT,19992000,defensemen,8465202,https://assets.nhle.com/mugs/nhl/19992000/OTT/8465202.png,Sami,Salo,6,D,R,75,215,191,98,9/2/1974,Turku,FIN,NA
OTT,19992000,defensemen,8458986,https://assets.nhle.com/mugs/nhl/19992000/OTT/8458986.png,Patrick,Traverse,27,D,L,76,210,193,95,3/14/1974,Montréal,CAN,Quebec
OTT,19992000,defensemen,8462527,https://assets.nhle.com/mugs/nhl/19992000/OTT/8462527.png,David,Van Drunen,52,D,R,72,204,183,93,1/31/1976,Edmonton,CAN,Alberta
OTT,19992000,defensemen,8458468,https://assets.nhle.com/mugs/nhl/19992000/OTT/8458468.png,Jason,York,25,D,R,74,202,188,92,5/20/1970,Nepean,CAN,Ontario
OTT,19992000,goalies,8445275,https://assets.nhle.com/mugs/nhl/19992000/OTT/8445275.png,Tom,Barrasso,30,G,R,75,210,191,95,3/31/1965,Boston,USA,Massachusetts
OTT,19992000,goalies,8458981,https://assets.nhle.com/mugs/nhl/19992000/OTT/8458981.png,Mike,Fountain,30,G,L,72,176,183,80,1/26/1972,North York,CAN,Ontario
OTT,19992000,goalies,8466192,https://assets.nhle.com/mugs/nhl/19992000/OTT/8466192.png,Jani,Hurme,30,G,L,72,195,183,88,1/7/1975,Turku,FIN,NA
OTT,19992000,goalies,8459579,https://assets.nhle.com/mugs/nhl/19992000/OTT/8459579.png,Patrick,Lalime,40,G,L,75,192,191,87,7/7/1974,St. Bonaventure,CAN,Quebec
OTT,19992000,goalies,8451837,https://assets.nhle.com/mugs/nhl/19992000/OTT/8451837.png,Ron,Tugnutt,31,G,L,71,165,180,75,10/22/1967,Scarborough,CAN,Ontario
OTT,20002001,forwards,8460621,https://assets.nhle.com/mugs/nhl/20002001/OTT/8460621.png,Daniel,Alfredsson,11,R,R,71,203,180,92,12/11/1972,Gothenburg,SWE,NA
OTT,20002001,forwards,8466249,https://assets.nhle.com/mugs/nhl/20002001/OTT/8466249.png,Magnus,Arvedson,21,L,R,74,198,188,90,11/25/1971,Karlstad,SWE,NA
OTT,20002001,forwards,8460105,https://assets.nhle.com/mugs/nhl/20002001/OTT/8460105.png,Radek,Bonk,14,C,L,74,210,188,95,1/9/1976,Krnov,CZE,NA
OTT,20002001,forwards,8465230,https://assets.nhle.com/mugs/nhl/20002001/OTT/8465230.png,Ivan,Ciernik,27,L,L,72,218,183,99,10/30/1977,Levice,SVK,NA
OTT,20002001,forwards,8465090,https://assets.nhle.com/mugs/nhl/20002001/OTT/8465090.png,Andreas,Dackell,24,R,R,71,192,180,87,12/29/1972,Gavle,SWE,NA
OTT,20002001,forwards,8459545,https://assets.nhle.com/mugs/nhl/20002001/OTT/8459545.png,John,Emmons,23,C,L,72,185,183,84,8/17/1974,San Jose,USA,California
OTT,20002001,forwards,8467370,https://assets.nhle.com/mugs/nhl/20002001/OTT/8467370.png,Mike,Fisher,12,C,R,73,216,185,98,6/5/1980,Peterborough,CAN,Ontario
OTT,20002001,forwards,8460654,https://assets.nhle.com/mugs/nhl/20002001/OTT/8460654.png,Colin,Forbes,36,L,L,75,220,191,100,2/16/1976,New Westminster,CAN,British Columbia
OTT,20002001,forwards,8467899,https://assets.nhle.com/mugs/nhl/20002001/OTT/8467899.png,Martin,Havlat,29,R,L,74,210,188,95,4/19/1981,Mlada Boleslav,CZE,NA
OTT,20002001,forwards,8466148,https://assets.nhle.com/mugs/nhl/20002001/OTT/8466148.png,Marian,Hossa,81,R,L,73,207,185,94,1/12/1979,Stará Lubovna,SVK,NA
OTT,20002001,forwards,8456933,https://assets.nhle.com/mugs/nhl/20002001/OTT/8456933.png,Eric,Lacroix,17,L,L,74,210,188,95,7/15/1971,Montréal,CAN,Quebec
OTT,20002001,forwards,8457297,https://assets.nhle.com/mugs/nhl/20002001/OTT/8457297.png,Shawn,McEachern,17,L,L,71,200,180,91,2/28/1969,Waltham,USA,Massachusetts
OTT,20002001,forwards,8458658,https://assets.nhle.com/mugs/nhl/20002001/OTT/8458658.png,David,Oliver,28,R,R,72,197,183,89,4/17/1971,Sechelt,CAN,British Columbia
OTT,20002001,forwards,8459492,https://assets.nhle.com/mugs/nhl/20002001/OTT/8459492.png,Vinny,Prospal,20,C,L,74,191,188,87,2/17/1975,České Budějovice,CZE,NA
OTT,20002001,forwards,8460639,https://assets.nhle.com/mugs/nhl/20002001/OTT/8460639.png,Andre,Roy,27,R,L,76,229,193,104,2/8/1975,Port Chester,USA,New York
OTT,20002001,forwards,8467425,https://assets.nhle.com/mugs/nhl/20002001/OTT/8467425.png,Petr,Schastlivy,27,L,L,73,204,185,93,4/18/1979,Yaroslavl,RUS,NA
OTT,20002001,forwards,8451359,https://assets.nhle.com/mugs/nhl/20002001/OTT/8451359.png,Mike,Sillinger,18,C,R,71,198,180,90,6/29/1971,Regina,CAN,Saskatchewan
OTT,20002001,forwards,8466392,https://assets.nhle.com/mugs/nhl/20002001/OTT/8466392.png,Todd,White,12,C,L,70,198,178,90,5/21/1975,Kanata,CAN,Ontario
OTT,20002001,forwards,8458939,https://assets.nhle.com/mugs/nhl/20002001/OTT/8458939.png,Alexei,Yashin,79,C,R,75,218,191,99,11/5/1973,Sverdlovsk,RUS,NA
OTT,20002001,forwards,8458477,https://assets.nhle.com/mugs/nhl/20002001/OTT/8458477.png,Rob,Zamuner,17,L,L,75,201,191,91,9/17/1969,Oakville,CAN,Ontario
OTT,20002001,defensemen,8460912,https://assets.nhle.com/mugs/nhl/20002001/OTT/8460912.png,Sean,Gagnon,3,D,L,74,215,188,98,9/11/1973,Sault Ste. Marie,CAN,Ontario
OTT,20002001,defensemen,8460661,https://assets.nhle.com/mugs/nhl/20002001/OTT/8460661.png,Shane,Hnidy,34,D,R,74,204,188,93,11/8/1975,Neepawa,CAN,Manitoba
OTT,20002001,defensemen,8458585,https://assets.nhle.com/mugs/nhl/20002001/OTT/8458585.png,Igor,Kravchuk,29,D,L,73,215,185,98,9/13/1966,Ufa,RUS,NA
OTT,20002001,defensemen,8465168,https://assets.nhle.com/mugs/nhl/20002001/OTT/8465168.png,Joel,Kwiatkowski,3,D,L,72,205,183,93,3/22/1977,Kindersley,CAN,Saskatchewan
OTT,20002001,defensemen,8448797,https://assets.nhle.com/mugs/nhl/20002001/OTT/8448797.png,Curtis,Leschyshyn,7,D,L,73,207,185,94,9/21/1969,Thompson,CAN,Manitoba
OTT,20002001,defensemen,8457661,https://assets.nhle.com/mugs/nhl/20002001/OTT/8457661.png,Ricard,Persson,27,D,L,73,201,185,91,8/24/1969,Ostersund,SWE,NA
OTT,20002001,defensemen,8464956,https://assets.nhle.com/mugs/nhl/20002001/OTT/8464956.png,Chris,Phillips,4,D,L,75,219,191,99,3/9/1978,Calgary,CAN,Alberta
OTT,20002001,defensemen,8466353,https://assets.nhle.com/mugs/nhl/20002001/OTT/8466353.png,Karel,Rachunek,28,D,R,74,220,188,100,8/27/1979,Zlin,CZE,NA
OTT,20002001,defensemen,8462033,https://assets.nhle.com/mugs/nhl/20002001/OTT/8462033.png,Wade,Redden,6,D,L,74,205,188,93,6/12/1977,Lloydminster,CAN,Saskatchewan
OTT,20002001,defensemen,8459484,https://assets.nhle.com/mugs/nhl/20002001/OTT/8459484.png,Jamie,Rivers,48,D,L,73,200,185,91,3/16/1975,Ottawa,CAN,Ontario
OTT,20002001,defensemen,8465202,https://assets.nhle.com/mugs/nhl/20002001/OTT/8465202.png,Sami,Salo,6,D,R,75,215,191,98,9/2/1974,Turku,FIN,NA
OTT,20002001,defensemen,8458468,https://assets.nhle.com/mugs/nhl/20002001/OTT/8458468.png,Jason,York,25,D,R,74,202,188,92,5/20/1970,Nepean,CAN,Ontario
OTT,20002001,goalies,8458981,https://assets.nhle.com/mugs/nhl/20002001/OTT/8458981.png,Mike,Fountain,30,G,L,72,176,183,80,1/26/1972,North York,CAN,Ontario
OTT,20002001,goalies,8466192,https://assets.nhle.com/mugs/nhl/20002001/OTT/8466192.png,Jani,Hurme,30,G,L,72,195,183,88,1/7/1975,Turku,FIN,NA
OTT,20002001,goalies,8459579,https://assets.nhle.com/mugs/nhl/20002001/OTT/8459579.png,Patrick,Lalime,40,G,L,75,192,191,87,7/7/1974,St. Bonaventure,CAN,Quebec
OTT,20012002,forwards,8460621,https://assets.nhle.com/mugs/nhl/20012002/OTT/8460621.png,Daniel,Alfredsson,11,R,R,71,203,180,92,12/11/1972,Gothenburg,SWE,NA
OTT,20012002,forwards,8466249,https://assets.nhle.com/mugs/nhl/20012002/OTT/8466249.png,Magnus,Arvedson,21,L,R,74,198,188,90,11/25/1971,Karlstad,SWE,NA
OTT,20012002,forwards,8467384,https://assets.nhle.com/mugs/nhl/20012002/OTT/8467384.png,Chris,Bala,52,L,L,73,193,185,88,9/24/1978,Alexandria,USA,Virginia
OTT,20012002,forwards,8460105,https://assets.nhle.com/mugs/nhl/20012002/OTT/8460105.png,Radek,Bonk,14,C,L,74,210,188,95,1/9/1976,Krnov,CZE,NA
OTT,20012002,forwards,8445734,https://assets.nhle.com/mugs/nhl/20012002/OTT/8445734.png,Benoit,Brunet,17,L,L,70,203,178,92,8/24/1968,Ste-Anne-de-Bellevue,CAN,Quebec
OTT,20012002,forwards,8465230,https://assets.nhle.com/mugs/nhl/20012002/OTT/8465230.png,Ivan,Ciernik,27,L,L,72,218,183,99,10/30/1977,Levice,SVK,NA
OTT,20012002,forwards,8469728,https://assets.nhle.com/mugs/nhl/20012002/OTT/8469728.png,Toni,Dahlman,10,R,R,72,198,183,90,9/3/1979,Helsinki,FIN,NA
OTT,20012002,forwards,8467370,https://assets.nhle.com/mugs/nhl/20012002/OTT/8467370.png,Mike,Fisher,12,C,R,73,216,185,98,6/5/1980,Peterborough,CAN,Ontario
OTT,20012002,forwards,8467899,https://assets.nhle.com/mugs/nhl/20012002/OTT/8467899.png,Martin,Havlat,29,R,L,74,210,188,95,4/19/1981,Mlada Boleslav,CZE,NA
OTT,20012002,forwards,8459159,https://assets.nhle.com/mugs/nhl/20012002/OTT/8459159.png,Chris,Herperger,7,L,L,72,205,183,93,2/24/1974,Esterhazy,CAN,Saskatchewan
OTT,20012002,forwards,8466148,https://assets.nhle.com/mugs/nhl/20012002/OTT/8466148.png,Marian,Hossa,81,R,L,73,207,185,94,1/12/1979,Stará Lubovna,SVK,NA
OTT,20012002,forwards,8448092,https://assets.nhle.com/mugs/nhl/20012002/OTT/8448092.png,Jody,Hull,16,R,R,74,195,188,88,2/2/1969,Petrolia,CAN,Ontario
OTT,20012002,forwards,8466200,https://assets.nhle.com/mugs/nhl/20012002/OTT/8466200.png,Josh,Langfeld,15,R,R,75,215,191,98,7/17/1977,Fridley,USA,Minnesota
